ip,number
85.25.196.201,1
75.126.37.203,3
104.20.5.80,2
172.232.5.87,1
199.238.136.194,1
114.31.59.8,1
74.115.231.251,3
104.16.5.13,1
66.150.197.78,1
75.119.220.34,1
148.84.103.12,1
172.232.5.10,1
130.102.42.205,1
54.208.162.84,9
23.1.235.151,1
72.14.178.84,1
46.51.172.79,1
166.66.86.42,1
137.135.169.230,1
196.34.62.81,1
83.170.125.85,1
87.124.24.40,5
64.150.180.85,1
216.150.240.60,1
198.204.187.5,1
173.236.185.32,1
192.187.121.138,2
136.179.236.209,2
65.112.29.37,3
216.69.227.89,1
212.85.158.147,1
69.31.16.115,1
69.31.16.114,2
136.179.236.202,3
216.69.227.88,1
173.167.228.84,1
208.117.41.26,1
69.31.16.113,1
46.4.29.83,1
69.31.16.112,3
198.41.185.41,1
64.34.186.69,1
198.41.185.43,2
180.179.213.126,1
23.196.64.113,1
103.6.213.24,1
204.93.205.12,1
54.76.254.46,1
67.208.32.253,1
203.116.174.14,1
54.215.13.183,7
172.232.52.235,1
216.18.221.243,1
67.115.155.9,3
172.232.82.196,1
69.49.188.122,2
93.95.9.50,1
173.203.18.219,1
63.239.87.167,1
23.218.136.242,1
128.249.225.100,1
159.100.178.194,1
184.28.198.252,1
66.96.90.80,1
23.37.10.9,1
109.233.53.200,1
104.45.81.79,1
104.67.76.7,2
5.61.24.130,1
50.16.227.22,3
94.231.107.225,1
162.216.5.104,1
23.253.61.243,1
89.238.178.179,1
23.202.197.103,1
108.175.13.170,1
200.187.64.83,1
104.16.9.208,1
104.69.216.76,1
104.131.247.13,1
136.243.20.194,1
208.68.72.102,3
69.171.22.203,1
38.117.109.93,1
78.46.5.160,1
94.236.35.26,5
209.126.98.37,2
69.164.223.254,8
209.202.252.50,5
78.153.200.216,2
23.47.48.135,1
137.117.81.27,1
173.203.18.247,5
204.97.104.2,1
195.194.82.14,1
72.1.97.155,1
67.208.32.210,3
164.67.204.167,2
192.241.187.81,1
204.9.184.108,1
5.39.71.112,1
209.59.186.108,2
205.196.120.8,2
205.196.120.6,1
209.202.252.41,4
173.193.34.190,1
62.210.78.147,1
69.175.51.3,3
134.213.35.245,2
188.213.24.161,3
208.113.196.197,2
178.63.168.131,1
63.241.40.34,1
216.109.86.150,2
5.135.38.188,1
18.7.25.40,1
68.76.213.203,1
54.164.239.163,1
92.240.68.111,1
130.211.251.190,1
210.215.97.152,1
50.116.33.146,1
184.106.55.78,4
50.17.208.196,1
69.160.61.67,1
209.160.33.187,3
173.255.229.221,8
23.38.104.176,1
54.225.147.60,1
165.234.215.5,1
184.106.55.66,1
46.105.34.88,1
64.28.139.183,1
23.6.66.56,1
173.205.24.194,1
108.166.34.94,1
207.223.6.19,5
198.1.87.161,1
23.38.104.193,1
95.142.175.224,1
160.129.28.50,2
184.106.55.49,1
104.67.64.173,2
69.160.61.38,2
108.166.5.194,4
207.223.6.20,9
108.166.5.193,4
96.6.113.81,1
108.166.5.195,1
128.32.189.118,1
192.30.165.65,1
164.177.129.86,2
23.235.33.162,1
66.39.5.99,1
69.39.234.254,1
96.126.107.34,1
172.231.200.178,3
178.237.109.213,1
204.236.233.221,1
37.235.63.60,1
104.20.27.14,3
208.89.50.22,1
67.19.208.11,1
62.149.140.218,1
173.205.24.146,1
23.235.33.154,9
172.231.229.110,1
95.100.223.207,1
199.171.202.195,5
184.72.223.228,2
23.202.221.40,1
209.217.79.233,4
64.239.62.218,1
62.149.140.209,1
204.186.24.167,1
192.145.234.170,2
54.243.36.224,4
54.225.104.141,1
64.131.88.76,6
208.184.169.105,3
64.131.64.78,1
173.205.24.155,1
216.227.223.45,3
209.217.79.237,6
173.205.24.153,1
198.11.132.241,3
85.25.28.173,1
216.87.188.9,1
54.209.176.103,2
149.69.254.80,1
104.28.16.8,1
173.205.24.160,2
74.121.234.27,5
198.74.57.210,3
166.78.109.115,2
23.235.33.129,7
162.13.205.240,1
54.173.95.172,1
184.106.215.7,3
173.192.61.251,2
207.253.66.226,1
216.139.221.90,1
74.208.53.101,1
199.27.233.76,1
69.94.63.10,1
108.166.83.34,6
209.59.174.158,1
136.243.20.132,1
185.32.215.119,2
173.205.24.177,1
129.22.108.21,1
23.37.15.59,1
64.50.180.215,4
91.240.17.77,1
64.207.144.154,1
178.63.168.132,4
50.63.202.73,1
67.131.250.180,1
108.162.206.85,1
78.46.22.20,2
23.37.27.43,6
173.230.217.88,4
149.174.107.91,2
54.173.226.175,5
69.46.18.32,1
174.143.40.86,2
192.185.114.80,1
89.145.81.50,1
50.63.202.80,2
54.69.143.151,2
162.254.116.117,6
174.37.226.165,1
50.63.202.84,1
132.163.4.162,2
172.232.64.172,1
50.63.202.88,2
192.240.168.97,4
23.203.157.114,2
78.140.159.11,1
62.149.140.243,1
64.88.254.48,1
74.124.217.254,1
70.61.156.229,1
150.155.1.180,1
168.235.64.18,1
107.20.247.248,2
131.247.67.123,1
107.23.60.182,1
149.174.107.88,2
206.214.216.82,2
50.63.202.94,1
41.215.236.84,1
50.63.202.93,1
166.78.45.12,1
216.227.223.19,1
74.86.80.230,3
198.186.174.32,1
23.92.73.110,1
23.37.27.27,7
75.126.221.51,1
129.164.179.23,1
104.16.106.85,2
23.37.15.79,1
198.252.98.246,1
45.33.8.95,1
193.2.4.98,1
66.195.143.65,1
64.207.144.164,1
199.253.134.125,1
38.107.149.196,2
68.168.102.183,2
72.52.213.238,4
108.162.206.56,1
199.104.95.15,10
23.202.208.32,2
96.126.115.201,11
208.84.120.115,1
45.55.217.215,4
67.19.55.218,7
64.94.116.26,1
52.8.60.198,1
208.117.27.154,1
208.254.74.78,3
50.87.163.218,1
207.32.182.59,3
196.38.8.244,1
92.43.118.240,1
152.19.134.43,3
45.79.201.48,1
69.61.10.186,2
173.255.217.254,4
199.102.167.85,2
204.75.250.51,1
204.75.250.52,1
64.225.158.190,1
98.129.229.34,1
162.159.244.151,1
54.201.8.54,1
104.24.17.92,1
108.162.206.35,1
37.187.152.154,1
50.28.1.122,17
128.128.76.17,5
193.239.220.79,1
209.190.55.50,1
184.30.70.35,13
162.159.244.166,1
169.146.191.105,1
108.162.206.21,1
173.201.96.128,1
108.171.188.146,1
98.129.118.170,2
184.31.168.245,1
52.4.102.12,1
116.213.76.136,1
140.177.205.134,2
184.26.147.165,1
198.11.132.198,1
98.129.229.53,1
152.19.134.40,3
75.126.149.13,1
98.129.229.55,2
152.19.134.41,8
98.129.229.50,1
98.129.229.52,2
208.84.41.175,1
198.91.28.215,1
77.244.243.43,1
199.58.87.208,4
64.13.143.102,1
199.184.237.186,4
208.95.30.4,1
23.200.32.135,1
149.174.144.17,1
62.240.36.49,1
209.128.84.167,3
23.15.7.99,1
191.237.71.173,6
192.254.137.143,1
23.15.7.96,1
208.77.65.133,1
23.15.7.97,1
198.199.69.71,8
23.15.7.98,2
97.74.144.119,1
98.129.229.84,1
98.129.229.85,1
92.52.82.105,2
67.202.120.212,4
8.24.146.47,5
70.165.48.169,1
23.15.7.90,1
216.87.56.221,1
202.68.164.217,1
98.129.229.76,4
72.32.195.74,1
98.129.229.71,5
67.202.120.209,4
198.1.117.232,3
208.84.41.110,1
98.129.229.74,1
216.218.200.119,1
192.232.219.82,1
8.24.146.59,2
149.174.144.31,1
72.32.201.195,2
92.123.61.168,1
174.129.31.123,2
190.93.242.34,1
23.196.100.129,1
198.199.69.68,4
69.175.33.50,1
76.74.252.52,2
190.93.242.28,1
190.93.242.26,3
67.225.149.140,1
162.218.139.94,2
104.16.12.13,30
12.175.245.202,1
184.31.168.203,1
190.93.242.21,1
190.93.242.20,3
23.196.100.134,1
23.1.8.254,2
209.217.79.245,8
165.225.132.152,2
190.93.242.15,1
173.192.238.191,2
97.74.144.101,2
204.133.187.84,4
69.50.137.145,1
192.237.224.120,1
23.15.9.138,2
65.74.179.138,3
23.196.92.34,1
104.16.12.24,3
23.15.9.136,1
23.15.9.137,1
204.232.131.37,15
64.94.140.201,10
192.232.239.179,1
23.196.130.217,1
50.77.249.22,1
185.31.24.101,1
64.131.69.134,1
128.138.128.89,8
186.202.132.45,1
168.62.48.183,1
190.93.242.83,1
207.7.86.39,1
66.39.84.200,1
213.95.146.33,1
12.129.245.160,3
134.171.75.1,4
23.78.232.76,1
46.137.97.196,3
52.11.213.114,2
198.167.126.59,2
209.94.178.76,1
64.94.140.212,3
184.106.55.25,7
144.76.241.61,1
198.41.186.181,2
107.23.183.195,1
174.143.186.161,1
129.137.4.166,1
195.70.37.21,1
205.143.216.153,1
216.167.113.68,1
172.231.253.239,2
72.5.31.90,1
216.74.44.71,1
190.93.242.70,1
159.148.81.102,1
76.74.147.118,1
172.229.155.131,2
99.192.160.218,1
74.220.215.83,1
198.153.77.101,3
128.46.19.160,10
184.106.55.19,3
184.106.55.17,1
72.21.214.64,1
72.55.178.196,1
199.119.127.205,4
8.24.146.60,8
37.128.188.158,1
54.244.226.145,1
107.21.120.138,3
192.229.162.23,4
104.24.2.85,8
176.34.113.104,2
190.93.242.64,1
23.196.79.40,4
130.132.118.163,1
192.254.214.97,2
216.70.90.66,1
23.15.7.88,1
69.64.95.235,1
24.248.159.129,2
109.202.109.141,1
208.71.138.66,4
192.35.50.174,1
192.230.74.111,3
72.10.49.66,1
144.76.63.238,1
130.225.72.9,1
72.10.50.52,1
208.86.254.4,1
216.116.232.39,1
96.30.43.240,4
173.225.177.193,2
70.60.131.218,1
204.9.139.65,1
186.202.119.22,1
85.255.205.29,1
23.1.205.133,1
23.1.205.135,1
172.232.73.75,1
54.183.174.171,1
74.220.215.51,1
69.63.134.35,1
141.2.140.22,4
104.27.128.240,4
162.159.244.199,3
131.111.145.80,1
64.223.243.234,2
198.199.33.54,2
207.58.169.168,6
128.31.0.62,2
23.202.198.74,2
98.129.63.208,1
206.131.180.21,2
128.46.19.105,1
208.96.30.156,1
65.182.196.204,2
153.10.241.9,5
128.175.83.12,1
184.84.68.86,1
107.162.132.86,1
207.32.182.40,1
142.54.229.13,2
207.7.86.10,1
98.129.63.211,10
174.122.29.144,1
199.182.48.98,1
192.99.47.126,1
54.187.96.142,8
128.117.225.3,1
12.129.245.171,11
68.232.253.4,2
216.116.232.44,9
23.23.215.6,1
5.9.116.58,1
96.126.99.193,1
184.173.104.203,1
54.187.251.110,1
85.17.214.8,1
206.183.113.13,1
199.88.59.38,3
66.171.161.10,1
80.79.193.151,1
134.179.112.44,1
54.165.95.60,2
108.162.206.235,7
78.153.200.118,1
63.121.30.72,2
108.162.206.236,1
198.41.186.108,2
23.202.197.216,1
66.198.8.106,1
69.164.223.115,7
216.145.162.100,1
23.202.207.216,9
204.93.241.201,4
64.94.104.141,2
69.30.201.246,1
66.135.216.158,4
81.169.145.72,1
104.20.14.199,1
108.171.161.61,1
104.70.48.89,1
66.135.216.157,2
64.14.24.67,4
204.244.106.246,5
108.162.206.229,1
172.231.253.163,2
208.112.63.70,2
162.243.228.72,1
8.247.89.196,2
144.92.170.202,3
172.231.198.32,1
129.215.17.176,2
104.20.20.235,2
155.187.2.124,1
104.20.20.233,1
108.162.206.254,1
74.121.198.42,5
64.14.24.99,1
128.121.86.126,1
195.225.217.195,7
72.32.131.212,1
195.225.217.194,2
198.144.25.117,1
205.234.65.12,3
5.34.183.49,1
85.10.235.99,1
158.196.149.156,1
217.114.162.15,1
23.218.136.201,1
67.208.32.101,1
172.231.198.18,1
128.117.225.86,2
64.14.24.87,3
207.20.231.240,1
132.170.219.161,1
23.196.119.46,1
74.208.158.252,4
54.88.41.179,1
134.197.15.69,2
107.14.43.139,1
74.120.180.22,1
64.182.170.20,1
162.253.144.109,1
66.155.97.12,3
129.215.17.169,2
85.92.92.130,4
66.211.181.22,1
8.247.89.123,3
97.65.16.41,4
78.109.87.48,1
78.109.87.49,2
141.99.192.191,1
138.48.2.103,1
23.37.11.228,1
209.237.2.209,8
23.37.11.226,1
64.14.24.25,1
69.89.23.153,1
64.14.24.51,3
141.211.146.80,11
212.27.63.159,1
31.186.247.8,6
81.169.145.82,1
52.6.115.22,1
217.64.237.166,1
191.240.255.110,1
217.64.237.160,1
50.18.120.61,1
50.17.244.211,2
24.248.159.162,1
131.103.20.167,3
131.103.20.168,6
130.149.80.248,5
174.35.73.213,1
143.126.211.220,1
178.170.108.30,1
206.131.180.85,1
74.124.217.199,1
202.191.32.7,1
66.112.45.40,1
188.93.153.35,1
74.124.217.191,3
50.22.5.55,2
143.95.40.46,1
198.41.204.6,1
213.136.78.88,1
23.23.182.94,1
207.4.160.195,1
54.88.106.84,1
188.212.255.130,1
23.75.248.11,1
54.252.95.79,1
23.196.100.158,1
141.8.225.80,2
74.217.239.65,1
104.195.69.214,2
46.43.37.72,6
184.73.213.111,1
66.155.40.250,4
4.23.60.254,1
198.62.158.160,2
72.52.184.6,1
192.198.199.252,1
207.62.63.145,1
207.32.188.116,1
128.196.60.47,1
74.116.1.35,1
23.196.120.18,1
209.131.91.64,1
66.155.40.242,2
66.155.40.248,1
66.155.40.249,11
173.254.28.37,3
67.220.50.62,5
207.32.188.102,1
64.14.24.17,1
108.174.94.141,1
172.231.229.250,3
209.212.5.2,1
191.237.17.247,1
124.150.157.254,4
67.221.190.160,1
74.205.58.51,1
67.228.95.209,2
23.209.109.54,1
203.167.244.159,2
64.237.51.227,1
212.27.63.127,1
159.182.25.12,1
54.235.64.154,1
104.131.66.197,1
37.187.189.2,1
31.192.211.81,1
74.220.215.236,2
94.32.108.51,1
208.91.60.6,50
206.123.92.212,1
107.22.160.2,1
216.227.210.192,1
208.91.60.9,1
208.72.27.84,1
192.155.198.85,1
199.66.224.19,2
104.37.111.123,1
64.120.44.69,1
173.254.28.56,1
67.220.50.41,2
209.15.13.86,3
128.237.30.11,2
54.214.16.145,1
157.166.226.108,1
23.235.33.231,4
23.235.33.230,1
64.191.166.201,1
23.209.109.79,1
132.160.246.3,1
208.72.27.75,1
66.129.93.132,1
193.99.144.85,3
96.45.76.50,8
104.37.111.111,4
138.26.196.20,1
50.7.98.180,5
192.241.192.232,2
23.235.33.217,8
52.6.165.231,3
23.203.70.242,2
198.41.136.37,1
170.93.140.26,2
140.174.71.192,1
95.142.157.44,4
209.51.186.16,1
209.51.186.15,1
66.193.29.150,1
23.23.248.250,1
173.231.36.226,1
205.149.128.23,1
23.78.159.47,1
141.8.225.63,2
50.30.33.51,1
192.170.146.19,1
192.241.179.241,1
46.105.119.193,1
209.59.186.200,1
208.72.27.94,1
195.20.252.178,1
23.235.33.207,9
66.175.211.147,1
184.107.210.194,1
23.196.76.166,5
23.196.76.165,3
64.125.172.120,1
141.8.225.73,1
50.97.39.123,1
23.235.33.204,6
148.251.45.38,1
141.211.145.105,1
65.43.80.19,1
54.152.12.180,1
23.0.60.167,1
66.96.134.12,1
50.97.134.135,1
184.31.163.22,1
27.96.54.61,1
54.236.230.133,1
198.46.57.46,1
104.239.227.23,1
192.237.57.47,1
190.93.242.195,1
80.168.92.141,2
64.94.90.31,2
104.130.9.37,5
67.222.150.175,5
50.23.173.190,1
134.84.192.123,1
162.210.232.130,1
167.176.6.69,1
128.186.176.104,1
192.189.112.141,4
54.165.241.43,1
184.73.178.155,3
45.32.1.42,1
62.138.108.130,1
54.214.39.221,1
128.138.70.86,1
209.170.94.100,1
66.96.134.39,1
209.170.94.102,1
188.40.103.19,2
141.0.174.34,3
63.247.140.19,2
54.208.43.145,1
152.41.215.13,1
23.23.93.89,1
37.187.26.97,1
52.16.197.81,1
216.119.155.63,1
54.164.103.97,1
191.237.23.110,7
66.96.146.30,1
128.149.120.70,1
67.222.150.151,1
54.236.230.124,1
192.155.48.81,6
72.10.48.17,1
66.96.134.53,1
208.123.213.57,1
192.155.48.80,15
52.7.51.118,1
64.94.90.68,3
195.177.199.14,1
209.216.122.224,1
54.163.174.255,1
176.34.242.161,1
146.186.181.11,1
69.163.163.223,1
128.240.233.197,3
107.21.212.95,1
192.185.48.175,2
85.25.155.19,1
23.218.92.147,1
62.149.140.77,1
69.63.159.52,1
141.0.174.37,1
141.0.174.36,2
141.0.174.35,2
208.109.223.65,1
54.246.184.28,1
207.123.37.252,3
67.21.112.124,1
63.236.108.150,1
195.140.139.15,1
54.210.180.10,1
75.126.50.203,1
69.64.77.8,1
75.126.50.206,2
82.98.130.168,1
75.126.50.204,5
141.0.174.41,1
141.0.174.44,1
98.129.229.144,1
62.149.140.66,1
141.0.174.42,2
98.129.229.142,1
72.10.36.21,1
96.30.44.2,5
23.0.59.219,5
23.62.6.209,2
52.5.233.154,2
128.177.10.99,1
66.114.102.2,6
62.210.103.52,1
64.94.90.231,56
23.62.6.201,1
23.62.6.202,2
23.0.59.210,1
23.0.59.213,1
172.232.143.168,1
198.28.29.156,1
204.51.171.72,12
45.33.29.90,1
62.149.140.55,1
52.26.187.100,7
23.62.6.218,3
23.62.6.219,2
54.85.113.198,1
38.117.74.211,1
54.84.130.59,1
23.62.6.216,2
23.62.6.217,4
23.62.6.210,2
141.101.115.9,10
66.81.238.6,2
23.196.56.90,1
205.196.12.74,4
165.112.140.110,1
64.94.90.94,22
67.225.197.112,1
202.248.110.243,1
208.75.212.90,1
172.231.253.100,1
54.174.187.194,1
5.196.172.194,1
5.196.172.196,1
66.39.108.203,2
195.238.0.68,1
64.50.179.127,1
65.39.176.104,1
72.172.88.41,1
98.129.229.176,1
98.129.229.174,6
74.112.192.140,1
174.123.40.44,1
88.198.8.109,1
132.236.27.29,2
212.8.200.161,1
23.6.64.237,1
152.19.230.20,1
176.32.98.166,2
216.126.34.173,1
176.32.98.168,3
54.174.227.253,1
23.24.133.100,1
176.32.103.106,2
23.196.124.175,1
116.193.65.6,1
54.86.53.2,1
98.129.229.184,1
98.129.229.186,4
54.246.184.66,2
52.8.82.36,6
195.42.179.202,1
23.6.64.241,1
216.52.221.69,3
66.43.63.136,1
23.202.214.146,1
98.129.229.156,1
23.6.17.140,1
23.6.17.141,1
134.197.190.160,3
104.16.97.43,1
213.138.116.230,6
188.166.6.149,1
169.133.253.48,2
83.138.41.119,1
204.69.244.10,1
66.117.5.46,5
66.161.7.83,1
23.253.35.27,1
98.129.229.162,19
74.112.192.176,1
64.202.66.61,1
184.106.179.125,1
64.131.80.6,1
129.82.111.75,1
213.218.174.240,1
130.86.12.251,2
65.254.238.137,1
23.202.214.160,3
132.236.27.79,4
104.31.89.108,1
63.147.65.152,1
65.254.250.110,1
64.251.197.16,5
65.254.250.114,1
202.148.153.145,4
205.234.241.196,3
83.166.167.22,3
195.137.212.32,1
104.20.26.164,1
119.81.209.86,2
54.163.239.35,1
174.35.73.199,1
174.142.75.182,3
173.193.5.188,1
184.73.196.153,2
173.203.138.86,1
23.63.248.253,1
23.202.214.155,2
176.32.103.149,10
65.254.250.102,1
65.254.250.101,1
184.178.213.72,1
64.202.66.42,2
167.114.141.168,2
89.248.55.56,2
65.254.250.109,2
62.138.108.129,1
192.81.135.152,4
98.129.229.190,2
198.151.60.105,2
192.58.0.1,1
192.163.205.6,1
75.125.240.50,1
23.253.11.23,1
173.248.176.104,1
23.6.17.182,1
64.106.162.112,5
50.250.206.115,1
198.61.190.51,2
107.20.132.29,1
209.98.231.156,1
199.47.230.164,6
165.225.149.22,1
204.236.230.37,2
85.17.184.27,1
107.182.167.155,2
23.229.226.7,1
208.113.213.208,3
174.129.231.186,1
107.152.109.21,1
87.54.7.131,1
67.215.246.22,3
66.29.214.117,1
23.253.222.121,1
75.98.168.168,1
87.54.7.130,1
149.174.144.142,4
141.101.113.24,2
141.101.113.26,1
216.49.160.130,3
72.167.12.97,1
174.143.164.61,1
207.97.250.143,5
173.199.158.68,1
66.45.170.57,2
54.230.119.213,1
91.185.222.27,1
194.54.89.232,1
54.83.205.21,7
66.135.210.181,4
54.204.32.140,1
70.97.96.230,1
72.167.204.14,1
78.109.166.9,1
52.17.124.135,1
80.237.190.38,5
23.196.6.107,2
208.118.240.134,1
173.227.251.141,2
209.29.149.200,2
76.12.42.122,6
134.161.7.207,1
107.23.237.97,12
168.75.167.166,1
64.13.138.87,1
52.0.184.118,2
54.214.241.37,4
80.190.141.165,1
75.126.50.199,14
70.39.146.241,1
75.126.50.198,2
54.210.49.7,1
75.126.50.196,1
173.201.239.128,1
216.251.32.98,1
144.16.140.105,1
104.28.6.230,1
23.23.242.234,9
204.232.179.227,1
144.76.33.234,1
203.151.233.153,1
37.200.96.216,1
140.211.11.138,3
174.35.73.100,1
143.110.1.200,1
52.4.144.237,1
93.184.216.119,3
143.160.36.130,1
37.59.246.172,1
198.209.226.189,6
203.26.235.200,1
174.142.39.179,3
109.231.214.229,1
23.218.124.184,1
185.56.30.113,2
5.196.93.127,1
98.158.194.154,3
50.56.167.166,1
160.109.106.58,1
95.85.43.130,1
93.184.216.108,3
93.184.216.105,4
50.207.180.30,3
93.184.216.104,4
212.68.61.121,1
98.129.177.230,1
23.13.208.49,1
192.185.183.192,1
208.106.154.204,1
50.56.167.157,2
150.182.140.86,1
64.20.52.34,2
128.59.105.24,2
54.83.43.30,1
23.9.102.217,1
176.111.106.25,1
192.240.160.172,2
70.91.226.201,2
174.143.152.46,3
129.237.33.79,3
93.184.216.132,7
173.249.73.17,12
198.235.135.68,4
162.144.45.67,1
5.39.68.11,11
129.207.5.61,2
23.13.208.57,1
205.209.60.78,1
209.59.179.244,1
93.184.216.125,8
23.202.214.214,1
140.211.11.131,3
23.218.106.249,2
192.237.222.5,1
93.184.216.120,3
208.112.85.149,2
129.79.247.173,1
88.187.94.79,1
23.62.6.185,4
141.101.125.84,1
128.59.105.41,1
216.97.232.235,3
108.162.206.196,1
174.36.207.146,1
93.184.216.157,1
97.74.144.165,3
97.74.144.166,1
216.38.220.22,1
38.113.1.102,2
23.203.144.36,1
23.62.6.195,4
192.254.191.106,2
23.203.144.31,1
108.162.206.192,2
190.93.242.118,1
89.151.69.151,1
23.62.6.192,1
184.30.70.109,1
23.62.6.193,2
23.62.6.194,4
50.116.51.89,1
54.174.243.54,1
184.106.12.154,1
216.38.220.20,1
129.237.33.48,1
199.119.103.171,1
98.158.194.149,4
216.38.220.18,2
97.74.144.137,1
23.203.144.45,1
134.84.221.36,1
190.93.242.125,1
128.111.160.130,1
98.131.68.1,1
23.203.163.250,1
96.126.99.87,1
192.185.158.158,1
134.84.192.187,1
104.28.18.110,1
128.59.105.74,2
23.207.1.219,1
184.31.163.93,3
199.83.129.9,1
148.251.95.138,2
199.182.216.166,5
54.83.18.51,1
46.4.170.138,1
208.112.126.76,1
54.218.98.120,1
82.198.88.141,1
184.30.70.154,1
79.125.119.199,1
69.73.143.179,1
206.55.117.242,3
205.166.161.4,1
172.232.161.116,1
208.76.51.194,1
23.4.182.155,1
141.211.168.141,1
104.95.65.65,1
54.93.151.164,1
23.4.182.151,1
50.17.180.218,2
141.101.125.34,4
104.192.198.47,1
216.228.165.105,4
23.253.134.134,4
184.30.70.149,1
138.26.26.133,4
88.198.26.2,12
173.239.113.136,4
23.203.156.55,1
172.231.148.62,2
141.101.125.29,3
173.209.250.29,17
104.64.1.109,1
173.224.209.14,1
23.62.6.168,3
23.62.6.169,1
23.62.6.162,1
72.52.222.77,12
23.62.6.163,2
23.196.118.19,1
194.116.240.138,1
172.231.148.57,1
23.62.6.161,1
50.22.4.18,1
172.231.148.59,3
178.248.105.164,1
173.239.113.165,7
66.11.131.133,1
190.93.242.173,4
12.18.209.10,2
209.212.30.146,1
192.185.48.204,1
143.95.42.161,1
23.62.6.178,2
23.62.6.179,4
23.62.6.176,1
23.62.6.170,2
23.62.6.171,4
95.110.167.13,1
208.84.250.186,1
104.20.2.226,1
157.166.249.128,2
174.129.7.165,1
216.110.146.27,1
69.175.94.13,1
82.165.98.23,1
54.173.250.34,1
162.210.50.131,1
23.37.17.182,4
98.129.229.212,1
23.0.59.152,5
52.0.207.148,1
98.129.229.210,1
162.255.118.24,1
104.131.61.188,1
52.7.6.162,4
195.5.122.46,1
104.31.84.10,1
23.6.64.198,1
194.47.131.132,1
23.6.64.193,3
98.129.229.222,1
209.195.157.80,2
62.58.61.103,2
141.8.225.2,1
23.23.207.136,5
23.23.143.179,1
23.37.23.118,1
69.49.188.210,1
23.37.23.114,1
78.41.233.133,1
198.199.106.170,1
192.254.185.235,1
69.164.195.175,1
23.37.8.146,1
85.10.194.156,1
205.133.211.2,2
64.250.180.70,1
104.24.105.170,3
54.230.102.163,1
155.254.17.33,1
168.58.228.82,1
173.194.206.121,10
216.115.94.237,1
209.132.228.3,7
176.58.119.44,1
72.233.105.58,10
213.207.85.146,1
198.46.82.210,1
129.43.254.31,12
208.76.86.137,1
98.129.229.202,1
216.92.38.150,1
76.72.166.59,2
166.78.32.92,2
172.232.180.136,1
66.43.22.135,25
66.230.4.1,3
