web address,number
 http://www.historyforkids.org,1
 http://www.goal.com,1
 http://www.mustangandfords.com,1
 http://www.feelunique.com,1
 http://www.cultofmac.com,2
 http://www.lasguias.com,1
 http://estore.honda.com,2
 http://fergdawg.blogspot.com,1
 doqueosgaysgostam.wordpress.com,1
 http://www.falmouthoutlook.com,1
 http://www.ticketluck.com,1
 http://museumvictoria.com.au,1
 http://themagicwarehouse.com,1
 http://www.herkimertelegram.com,1
 accounts.spark.net,1
 http://www.anntaylor.com,2
 www.bikereg.com,1
 www.whitehouseblackmarket.com,1
 http://m.prokerala.com,1
 http://milawyersweekly.com,1
 http://www.paramedica.gr,1
 http://www.cbn.com,2
 http://www.fluther.com,1
 http://et.hotels.com,1
 http://rjourney2lily.blogspot.com,1
 http://www.laxpower.com,1
 http://www.whattoexpect.com,2
 http://kccu.org,1
 http://www.dr-vaghardoost.com,1
 http://www.cequentconsumerproducts.com,1
 http://cfswarrior.blogspot.com,1
 http://www.nonprofitfacts.com,1
 http://www.englandairpark.org,1
 au.rusty.com,1
 www.transy.edu,1
 http://www.rejuvenation.com,1
 http://www.gamestop.com,1
 http://www.osnews.com,1
 http://www.steeleraddicts.com,1
 http://www.feedtherightwolf.org,1
 http://www.pcwelt.de,1
 http://duoliphotography.com,1
 http://imperatorfish.com,1
 www.racingjunk.com,1
 http://www.yale.edu,1
 http://mail-index.netbsd.org,5
 http://www.catholicnewsagency.com,1
 http://www.m-and-d.com,1
 http://www.24sata.hr,1
 http://www.ocvarsity.com,1
 http://www.theiet.org,1
 http://www.pudra.com,1
 http://www.wallpaper-area.to,1
 http://www.artscroll.com,1
 http://cubajournal.blogspot.com,1
 http://memegenerator.net,2
 http://apps.who.int,1
 http://www.plantationrealtylistings.com,1
 http://my.xfinity.com,1
 http://boards.fool.com,1
 http://www.dpreview.com,3
 http://philpapers.org,1
 http://www.cantonrep.com,1
 http://www.orvis.com,1
 http://www.mobileread.com,2
 http://www.emedicinehealth.com,2
 http://thecampussocialite.com,1
 http://www.findgift.com,1
 http://www.themanchesterenterprise.com,2
 http://www.clubpenguin.com,1
 http://openjpa.apache.org,1
 http://www.movies.com,1
 http://askubuntu.com,1
 http://www.tulsaenginewarehouse.com,1
 http://www.brickshelf.com,1
 http://www.stjamesnews.com,1
 http://www.wjmt.com,1
 http://www.nashbar.com,1
 http://www.itjobswatch.co.uk,1
 http://www.policemag.com,1
 http://www.bimmerfest.com,3
 http://www.thestate.com,1
 http://elsabanero.com,2
 http://www.sevenstring.org,1
 http://www.jny.com,1
 http://www.phonescoop.com,1
 http://lists.racket-lang.org,1
 http://www.gothamcigars.com,1
 http://www.aceshowbiz.com,3
 http://afro.com,1
 http://www.mcs.anl.gov,1
 http://www.thegloss.com,1
 http://www.configurarequipos.com,1
 http://humanorigins.si.edu,1
 http://www.silworks.com,2
 http://supportforums.blackberry.com,1
 http://condor.cmich.edu,1
 http://theradionetwork.net,1
 http://invictawatch.com,1
 http://www.whitegadget.com,1
 http://babybangs.blogspot.com,1
 http://makingmyamericandream.com,1
 http://dhmh.maryland.gov,1
 fisilosofo.wordpress.com,1
 http://explore.calvinklein.com,1
 http://www.nymetroparents.com,1
 http://www.hugedomains.com,2
 http://www.blurb.com,1
 http://blog.rej.sk,1
 http://www.forumotion.com,1
 www.enterprisecarsales.com,1
 http://www.gadsdentimes.com,1
 http://drc.ohiolink.edu,1
 http://www.suspensionconnection.com,1
 http://ncronline.org,1
 http://houston.daype.com,1
 www.bigelowtea.com,1
 http://www.giantbomb.com,1
 http://www.nobelcom.com,1
 http://www.myswitzerland.com,1
 http://www.concacaf.com,1
 http://www.spanishcentral.com,1
 http://www.lupefiasco.com,1
 http://www.gabelli.com,1
 http://www.brandsmartusa.com,1
 http://www.marksdailyapple.com,1
 http://www.celticradio.net,2
 http://www.agweek.com,1
 http://www.cvs.com,2
 www.pbportal.de,1
 http://www.smashwords.com,1
 http://www.trulia.com,1
 http://superuser.com,1
 http://www.blueplanetbiomes.org,1
 http://fakeapp.com,1
 ar.wikipedia.org,1
 http://www.brushnewstribune.com,1
 www.toniscollectibles.com,1
 http://www.mannandsons.com,1
 http://en.memory-alpha.wikia.com,1
 http://wdisneysecrets.com,1
 http://www.firemountaingems.com,1
 http://www.customink.com,1
 edgytim.rivals.com,1
 http://www.winechateau.com,1
 http://www.factmonster.com,1
 http://ww31.myxer.com,1
 http://www.glopad.org,1
 http://perlguru.com,1
 http://www.beautytiptoday.com,1
 http://www.johnbarrowman.com,1
 http://www.weldamfm.com,1
 http://www.camaros.org,1
 http://www.glamour.com,1
 http://download.gtanet.com,1
 http://www.nebraskamed.com,1
 http://s3.excoboard.com,1
 http://resource.arcadianlighting.com,1
 http://www.hugoboss.com,1
 http://www.dead-frog.com,1
 http://eldoradospringsmo.com,1
 http://oakland.athletics.mlb.com,1
 http://www.darklegacycomics.com,1
 http://www.capezio.com,1
 http://shop.foxsports.com,1
 http://www.businessinsider.com,3
 http://www.popsugar.com,4
 http://www.news-star.com,1
 http://www.graffitipink.com,2
 http://mindlessones.com,1
 http://www.news24.com,1
 http://thatskinnychickcanbake.blogspot.com,1
 http://clippers.topbuzz.com,1
 www.onlinespyshop.co.uk,1
 http://www.megadeth.com,1
 http://www.atoygarden.com,2
 http://kosherscoop.com,1
 http://www.patheos.com,1
 www.jegs.com,1
 http://www.food.com,2
 http://www.meyerre.com,1
 http://basketball.epicsports.com,1
 http://bigpicture.net,1
 it.wikipedia.org,1
 http://www.ecampus.com,1
 http://lm-sensors.org,1
 http://imgv2-2.scribdassets.com,2
 http://www.snagajob.com,1
 http://www.novell.com,1
 http://www.bhg.com,1
 http://www.naaccr.org,1
 http://www.thefinals.com,1
 ecf.nyeb.uscourts.gov,1
 http://www.trialscentral.com,1
 http://www.1and1.com,1
 http://www.locusmag.com,1
 http://www.rubylane.com,2
 http://www.sportsauthority.com,1
 http://www.ebaumsworld.com,1
 http://dartmouthrecreation.com,1
 http://www.ancient.eu,1
 http://www.edwinwattsgolf.com,1
 http://www.seychellesfootwear.com,1
 http://www.gundogbreeders.com,1
 http://api.addthis.com,1
 http://www.motorsport.com,1
 http://nausikaa2.mpiwg-berlin.mpg.de,1
 www.padmapper.com,1
 http://www.digitaldirect.co.uk,1
 http://www.utsports.com,2
 http://www.ebay.co.uk,2
 http://www.esportsonline.com,1
 http://knue.com,1
 http://www.skybrakeusa.com,1
 www.drupal.org,1
 http://www.newlifesystems.com,1
 http://www.jigidi.com,1
 http://drgangrene.blogspot.ro,1
 www.peltrix.com,1
 http://www.pitbull-history.com,1
 http://www.fourfourtwo.com,2
 http://www.drmartens.com,1
 http://lasvegas.cbslocal.com,1
 http://www.centurymedia.com,1
 http://www.automags.org,1
 http://he.urbandictionary.com,3
 http://www.katu.com,1
 http://gabalnara.com,1
 http://www.eetimes.com,2
 www.uhd.edu,1
 http://www.americanstationery.com,1
 http://www.islamicfinder.org,2
 http://www.fangraphs.com,1
 http://feedads.g.doubleclick.net,1
 http://www.niazerooz.com,1
 http://www.apu.edu,1
 http://blog.silive.com,1
 http://shop.ferguson.com,1
 www.horseloverz.com,1
 http://license.icopyright.net,1
 http://www.freerepublic.com,3
 http://www.psacard.com,1
 http://www.discoverlife.org,2
 http://www.experienceproject.com,1
 http://www.myfitnesspal.com,2
 http://www.freep.com,2
 http://www.starwars-universe.com,1
 http://blackhawks.nhl.com,1
 http://lifehacker.com,1
 http://www.localtom.com,1
 http://www.wgr550.com,1
 http://cruiselinehistory.com,1
 http://fox47.com,1
 http://www.cheaperthandirt.com,1
 http://naxosdirect.co.uk,1
 http://www.moosejaw.com,1
 http://www.nubiusorganics.com,1
 http://www.kandco.com,1
 http://image.spreadshirt.com,1
 http://mp3.com,1
 http://www.manhattancc.org,1
 http://www.tomshardware.com,1
 http://www.omha.net,1
 http://minnesotasnewcountry.com,1
 http://www.ainews.com,1
 http://blog.modcloth.com,1
 http://audiojungle.net,1
 http://www.melody4arab.com,1
 http://tsutpen.blogspot.com,1
 http://www.valleyreporter.com,1
 http://painting-history.blogspot.com,1
 http://lists.rootsweb.ancestry.com,1
 http://aomol.net,1
 http://www.quiltingboard.com,2
 http://mypinkfriday.com,2
 http://yipit.com,1
 http://fixunix.com,1
 http://www.agsfinancial.ie,1
 http://archive.freecapitalists.org,1
 http://www.impiger.pl,1
 http://www.suttonunited.net,1
 www.rte.ie,1
 http://collection.peacecorps.gov,1
 http://metroland.net,1
 http://vienthongke.vn,1
 http://www.hemmings.com,4
 http://m.kitv.com,1
 http://www.match.com,2
 http://jpgmag.com,2
 http://rhrealitycheck.org,1
 sv.wikipedia.org,1
 http://forum.blackhairmedia.com,1
 http://forums.appleinsider.com,1
 http://www.driverside.com,1
 www.pinterest.com,1
 http://kidshealth.org,2
 http://www.seagate.com,1
 http://www.hanes.com,1
 http://www.forlocations.com,1
 http://eprints.hec.gov.pk,1
 http://mary-theoc.blogspot.com,1
 http://adindex.riverfronttimes.com,1
 http://australianmuseum.net.au,1
 http://shop.cbssports.com,1
 http://forums.linuxmint.com,1
 http://ecom.datajoe.com,1
 http://phongam.tripod.com,1
 http://www.kompasiana.com,1
 http://thequietus.com,1
 http://www.faqs.org,1
 masterartesescenicas.wordpress.com,1
 http://engineering.dartmouth.edu,1
 http://www.birthmark.org,1
 http://www.bettafish.com,3
 http://forums.drom.ru,1
 http://www.knitpicks.com,1
 http://community.babycenter.com,2
 http://www.nwdiscgolfnews.com,1
 http://www.itnewspost.com,1
 http://www.cnet.com,3
 http://bukkit.org,1
 http://www.schularena.com,1
 http://local.mumsnet.com,1
 http://www.belvedere.at,1
 picasaweb.google.com,1
 http://www.classifiedads.com,3
 http://www.ski.com,1
 http://www.kfai.org,1
 http://www.dsw.com,2
 http://gadow.nice-board.net,1
 http://arstechnica.com,2
 http://pokemon.wikia.com,2
 http://mathoverflow.net,1
 http://www.bikepartsexpress.com,2
 http://www.nlm.nih.gov,1
 http://www.abbreviations.com,1
 http://www.fueleconomy.gov,1
 http://www.fightingarts.com,1
 http://freakangels.com,1
 http://www.mcdanielathletics.com,1
 http://www.posters555.com,2
 http://terrytribune.com,1
 http://www.drsinatra.com,1
 http://www.racialicious.com,1
 http://www.law.stanford.edu,1
 http://www.berroco.com,1
 http://www.invasive.org,1
 http://twistcollective.com,1
 http://www.autoanything.com,1
 http://www.cachemania.com,1
 http://www.interglot.com,1
 http://www.tylerpaper.com,2
 http://arthurtona.blogspot.com,1
 http://whmp.com,1
 http://www.cpjobs.com,1
 http://www.sportingnews.com,1
 http://www.phonelosers.com,1
 http://www.phassociation.org,1
 http://www.nsf.org,1
 http://hardballtalk.nbcsports.com,1
 http://www.globusjourneys.com,2
 http://www.teva.com,1
 http://cinematreasures.org,2
 http://www.kppv.com,1
 http://www.virginaustralia.com,1
 http://www.rhino3d.com,1
 http://asianfuse.net,1
 http://hittrackeronline.com,1
 http://alamo.edu,1
 http://preparandofestas.blogspot.com,1
 http://www.camaro5.com,2
 http://obsdailyviews.blogspot.com,1
 http://shaksper.net,1
 http://www.virtualsheetmusic.com,1
 http://www.thingsremembered.com,1
 http://digitallibrary.usc.edu,1
 http://www.ktar.com,1
 http://www.unhcr.org,1
 http://lists.centos.org,1
 http://www.energizer.com,1
 http://theexaminer.com,1
 http://www.osc.org,1
 www.purinaveterinarydiets.com,1
 fedebiotech.wordpress.com,1
 www.fictionpress.com,2
 http://www.bimmerboost.com,1
 http://www.layline.com,1
 http://narnia.wikia.com,1
 http://rings-things.com,1
 http://www.idealist.org,1
 http://www.gametrailers.com,1
 http://www.sewingandcraftclub.com,1
 http://www.standard.co.uk,1
 http://linguistlist.org,1
 http://www.mypage.com,2
 http://www.androidpolice.com,1
 http://www.insidehoops.com,2
 http://www.ausgamers.com,1
 http://www.dailysudoku.com,1
 http://www.vanityfair.com,1
 http://www.lyricsbay.com,1
 http://www.voanews.com,2
 http://tabs.ultimate-guitar.com,1
 http://www.dnalounge.com,1
 http://www.powells.com,2
 http://www.chinesemedicinetimes.com,1
 http://www.seattletimes.nwsource.com,1
 http://www.hope.edu,1
 http://www.elizabethseyes.com,1
 http://forum.sa-mp.com,1
 http://www.hustlerstore.com,1
 http://sindominio.net,1
 http://www.irishtimes.com,2
 http://www.middle-east-online.com,1
 http://www.fwweekly.com,1
 http://www.cuantocabron.com,1
 http://lcweb2.loc.gov,1
 http://www.chaddsford.org,1
 http://www.linncountyleader.com,1
 http://www.tias.com,1
 http://blogs.lanacion.com.ar,1
 http://www.dunyabulteni.net,1
 http://www.freshpair.com,1
 http://trabajadoresargentinosdiscapacitados.blogspot.com,1
 http://www.clanram.com,1
 http://www.kavx.org,1
 http://freebeerandhotwings.com,1
 www.rijksmuseum.nl,3
 http://www.eliv.kent.edu,1
 http://mammothtimes.com,1
 http://davesgarden.com,1
 http://www.eintopftreter.de,1
 http://www.raptorsrepublic.com,2
 http://www.savevid.com,1
 http://fickporno.net,1
 http://www.globalpost.com,1
 http://www.lowellsun.com,1
 http://www.ofertondelibros.com,2
 http://www.insidelacrosse.com,1
 http://www.millikencarpet.com,1
 http://www.strangefamousrecords.com,1
 http://www.mangareader.net,1
 http://www.tripadvisor.com,2
 http://www.autoblog.com,1
 http://krwg.org,1
 http://www.treysongz.com,1
 http://www.missfixtrix.com,1
 http://www.chainstoreage.com,1
 http://www.drwhitaker.com,1
 io.wiktionary.org,1
 http://www.rep-am.com,2
 http://www.synonym.com,1
 http://www.anythingbutipod.com,1
 http://www.germany.travel,1
 ca.wiktionary.org,1
 http://www.scientology.org,1
 http://wrgc.com,1
 www.harthosp.org,1
 http://tatumridgepto.org,1
 http://scienceblogs.com,1
 http://www.automotive.com,1
 http://www.wrzuta.pl,1
 http://www.magazinkolik.com,1
 http://www.iclassifiedsnetwork.com,1
 http://www.pacersdigest.com,1
 http://www.jpophelp.com,1
 http://www.auburnjournal.com,1
 http://www.bullshido.net,1
 http://www.newbalance.com,1
 http://mobile.brainyquote.com,1
 http://www.informit.com,1
 http://pprk-search.info,1
 http://jacksonville.com,1
 http://www.redhatchetfilms.blogspot.com,1
 http://www.iherb.com,1
 http://www.linuxquestions.org,1
 http://physics.stackexchange.com,1
 http://www.relaxtheback.com,1
 http://fasie.ru,1
 http://www.montrealgazette.com,1
 http://www.designconnection.com,1
 http://sq.yourliterary.com,1
 http://www.bloodygoodhorror.com,1
 http://wowprogramming.com,1
 thequindecim.wordpress.com,1
 http://photosales.belfasttelegraph.co.uk,1
 http://www.letour.fr,1
 http://www.biomedsearch.com,3
 http://www.stonemountainhandbags.com,1
 http://www.undergear.com,1
 http://www.karatedepot.com,1
 http://www.godigitalscrapbooking.com,2
 http://wemakezines.ning.com,1
 http://outpersonals.com,1
 templates.office.com,1
 http://kidderblaisdell.blogspot.com,1
 http://www.comicvine.com,1
 http://www.wtvp.org,1
 http://www.seattlemag.com,1
 http://www.scmp.com,1
 http://www.shopworldkitchen.com,1
 http://www.12step.org,1
 http://tr.flightaware.com,1
 http://photojournal.jpl.nasa.gov,1
 http://www.hedgefundintelligence.com,1
 http://www.carsteering.com,1
 http://research.stlouisfed.org,1
 http://ar.hotels.com,1
 www.wikidata.org,1
 http://www.acehardware.com,1
 http://www.iptv.org,1
 http://orthodoxwiki.org,4
 http://www.lfpress.com,1
 http://www.terrysvillage.com,2
 http://www.thatvideosite.com,1
 http://www.sbfdn.org,1
 http://eyostenders.com,1
 http://www.wowprogress.com,2
 http://www.golfdiscount.com,1
 http://tv.swimmingworldmagazine.com,1
 http://www.mac-forums.com,1
 http://www.travel-goa.com,1
 http://www.psu.com,2
 http://d1k4es7bw1lvxt.cloudfront.net,1
 http://www.hcn.org,1
 http://www.sms44.com,1
 bbqproshop.com,1
 http://www.stewarthaasracing.com,1
 http://www.foreclosurelistings.com,1
 http://www.iimnmdatm2013.org,1
 http://uniondailytimes.com,1
 http://ro.urbandictionary.com,2
 http://www.antionline.com,1
 http://news.bbc.co.uk,1
 http://www.franksbigandtall.com,1
 http://www.thebargainshop.com,1
 http://www.pligg.com,1
 http://www.mohawkflooring.com,1
 http://www.ipadforums.net,3
 http://www.tennisw.com,1
 http://forums.timezone.com,1
 www.ecampus.com,1
 http://www.orlandomagicshop.com,1
 http://www.newstatesman.com,1
 wyoming.rivals.com,1
 www.macconnection.com,1
 http://www.espncricinfo.com,1
 http://carlboudreau.blogspot.se,1
 http://www.murdertomeasure.co.uk,1
 http://www.pulsitemeter.com,1
 http://www.acparadise.com,1
 http://www.presstelegram.com,1
 http://www.rockport.com,2
 http://www.texanstalk.com,1
 http://www.johnsoncitypress.com,1
 http://www.marriott.com,1
 http://www.purplepride.org,2
 http://www.twopeasinabucket.com,4
 http://blogs.thepoconos.com,1
 http://intjforum.com,1
 http://www.wavemusic.com,1
 http://forums.mtbr.com,1
 mcpl.monroe.lib.in.us,1
 www.eff.org,1
 http://www.vrbo.com,2
 http://www.outdoorphotographer.com,1
 www.whatifsports.com,1
 http://pl.tripadvisor.com,5
 http://www.nautica.com,1
 http://www.theclevelandfan.com,1
 http://news.slashdot.org,1
 http://www.broadwayworld.com,2
 http://www.islandpacket.com,1
 http://www.trucktrend.com,1
 www.lionbrand.com,1
 http://openurl.ebscohost.com,2
 http://scores.espn.go.com,1
 http://www.houstonpress.com,1
 http://www.lebahndut.net,1
 http://it.urbandictionary.com,1
 http://www.toryburch.com,1
 groups.yahoo.com,1
 http://www.americanbankingnews.com,1
 http://www.lancasterarchery.com,1
 http://edition.cnn.com,1
 http://www.123rf.com,2
 http://www.menstennisforums.com,2
 www.neb.com,1
 profiles.wordpress.org,1
 http://www.buenastareas.com,2
 http://www.unl.edu,1
 http://murga-linux.com,1
 http://cdn.opentip.com,1
 http://www.apartmenttherapy.com,3
 http://www.tefl.net,1
 http://forum.russellstreetreport.com,2
 http://diendancauca.com,1
 http://www.theatlantic.com,1
 http://www.soapoperadigest.com,1
 http://www.spankwire.com,2
 http://www.babycenter.com,1
 http://www.chemweek.com,1
 http://www.rainbowhomecare.com,1
 http://plugins.svn.wordpress.org,1
 http://distantcousin.com,2
 http://imgv2-1.scribdassets.com,2
 http://www.dogmaceuticals.com,1
 http://www.betterworldbooks.com,1
 http://www.shambhala.com,1
 http://oldies925.com,1
 http://www.tongji-uni.com,1
 http://catchmyparty.com,2
 decentcupoftea.wordpress.com,1
 http://www.metro.us,1
 http://www.bluejayhunter.com,1
 http://hackage.haskell.org,2
 http://www.refworld.org,2
 http://www.environmentalleader.com,1
 http://www.barbarachandler.co.uk,1
 www.tanga.com,1
 http://static.firstcoastnews.com,1
 http://www.mcmelectronics.com,1
 http://www.hws.edu,1
 http://www.jdate.com,1
 http://www.msx.org,1
 http://justacarguy.blogspot.com,1
 http://www.leonisa.com,1
 http://downfocus.com,1
 http://www.hypnos.com,1
 http://www.kingtornado.com,1
 http://www.yourerie.com,1
 http://www.slamonline.com,1
 http://www.dickssportinggoods.com,1
 http://www.drdavidwilliams.com,2
 http://modmyi.com,1
 http://coloradocommunitymedia.com,1
 http://www.kclu.org,1
 http://www.theliberaloc.com,1
 http://www.luther.edu,1
 http://www.sportscardforum.com,2
 http://infotrac.galegroup.com,1
 http://www.catholicdigest.com,1
 http://okmagazine.com,1
 http://amptoons.com,1
 http://www.midvalleymall.com,1
 http://penthouse.com,1
 http://www.nbcphiladelphia.com,1
 http://us.cricut.com,1
 http://store.lanvin.com,1
 thesituationist.wordpress.com,1
 http://www.wag.com,2
 http://www.goodreturns.co.nz,1
 http://www.fashionstore.fi,1
 plus.google.com,1
 http://www.northlandcollege.edu,1
 http://www.lovelive.fr,1
 account.lomography.com,1
 http://www.finestationery.com,1
 http://annals.org,1
 http://www.traileraddict.com,3
 http://www.passionforpuzzles.com,1
 http://movie.douban.com,1
 http://www.feuerwehren-limburg-weilburg.de,1
 http://www.cdispatch.com,1
 http://www.sabian.com,2
 http://deadspin.com,1
 http://www.hollywood.com,1
 http://www.bangkokpost.com,1
 http://www.thelawyer.com,2
 http://boundless.uoregon.edu,1
 http://www.basketballreference.com,1
 http://www.wcmessenger.com,1
 http://www.hotelcasablancasanandres.com,1
 http://www.projectorcentral.com,1
 http://globoesporte.globo.com,1
 http://sharepoint.stackexchange.com,1
 http://www.theglobeandmail.com,1
 stat.ethz.ch,1
 http://www.musclecarrestorations.com,2
 http://www.chillicothenews.com,1
 http://mrc.org,1
 www.beadsandpieces.com,1
 http://the-back-40.com,1
 http://www.gwu.edu,1
 http://www.timesunion.com,2
 http://media.photobucket.com,2
 http://www.accessdata.fda.gov,1
 http://www.hindustantimes.com,2
 http://www.saferwholesale.com,1
 http://www.vitadigest.com,2
 http://www.coffeetimeromance.com,1
 http://top-20-in-india.blogspot.com,1
 http://adobe-cq.meetup.com,1
 http://www.unitedbimmer.com,1
 http://www.radley.co.uk,1
 http://www.projectorlampgenie.com,1
 http://www.packersproshop.com,3
 http://www.teenvogue.com,1
 http://www.cafepress.com,1
 http://cheer.epicsports.com,1
 was.miamioh.edu,1
 http://www.couplesseduceteens.com,1
 http://thereweretentigers.blogspot.com,1
 http://www.anandtech.com,1
 http://www.werelate.org,2
 http://www.seetickets.com,1
 http://ktep.org,1
 http://gameo.org,1
 http://usacycling.org,1
 http://www.lightreading.com,1
 http://forum.krstarica.com,1
 http://whitehorseinn.org,1
 http://www.thegolfcourses.net,1
 http://cn.diagnosispro.com,1
 http://scottishancestry.blogspot.com,1
 http://www.sunglasshut.com,1
 http://www.lavasoft.com,1
 http://www.horrordvds.com,1
 http://www.thedahloneganugget.com,1
 http://www.nyteknik.se,1
 http://www.lightinthebox.com,1
 http://digital.houstonlibrary.org,1
 http://edgeta.com,1
 http://www.to-tuscany.com,1
 http://www.zanesvilletimesrecorder.com,1
 http://www.collegesportslive.com,1
 http://forums.plentyoffish.com,1
 http://www.cigano.net,1
 http://www.acrod.org,1
 http://thinkprogress.org,1
 http://www.ck12.org,2
 http://www.backcountry.com,1
 http://theunfocusedlife.com,1
 http://sketchtoy.com,1
 http://www.shortyusa.com,2
 http://www.computervalley.ca,1
 http://th.tripadvisor.com,2
 http://www.gatheringguide.com,1
 http://www.mmorpg.com,2
 http://www.advertiser.ie,1
 http://www.laogai.org,1
 http://www.musicadelaide.com,1
 http://cityofcarrollton.com,1
 http://www.shwemyanmar.net,1
 http://www.ycpspartans.com,1
 http://africanbrains.net,1
 http://www.partselect.com,1
 http://www.zztop.com,1
 http://www.wines.com,2
 http://www.plugcomputer.org,1
 http://www.suntekstore.com,1
 http://www.pennlive.com,1
 http://beaneball.org,1
 http://www.hatfieldgirl.blogspot.com,1
 http://bigthink.com,1
 http://www.thephysicsfront.org,2
 http://www.papersource.com,1
 http://dogs.oodle.com,1
 http://www.nws.noaa.gov,1
 http://pobierz.pl,1
 http://freemusicarchive.org,1
 http://gawker.com,3
 http://natakarla.blogspot.com,1
 http://kasu.org,1
 http://www.stuartnurseryinc.com,1
 www.bookshare.org,1
 http://event.on24.com,1
 http://www.canuckscorner.com,1
 http://www.michele.com,1
 http://imagesus.homeaway.com,1
 http://fashionista.com,1
 http://www.timex.com,1
 http://michiganzone.blogspot.com,1
 http://www.osti.gov,1
 http://amileaday.blogspot.com,1
 http://masnooe.blogspot.com,1
 http://www.que-significa.es,1
 http://www.roundeyesupply.com,1
 www.inkhead.com,2
 http://forum.arduino.cc,1
 http://www.appliancefactoryparts.com,1
 http://kpl.gov,1
 http://www.realitytea.com,1
 http://www.informatik-forum.at,1
 http://gfloresh.blogspot.com,1
 http://www.gbmc.org,1
 http://www.lionsdeal.com,2
 http://rep-am.com,1
 http://www.javaprogrammingforums.com,1
 http://www.crash.net,1
 http://meta.stackexchange.com,1
 forums.digitalpoint.com,1
 www.osapublishing.org,1
 http://www.atgstores.com,3
 http://www.bjs.com,1
 http://peacecorpsonline.org,1
 http://www.fourwheeler.com,1
 http://www.pahomepage.com,1
 packages.debian.org,1
 http://www.care2.com,1
 http://kbnd.com,1
 http://www.llbean.com,3
 http://www.threeminutetherapy.com,1
 http://www.armysurpluswarehouse.com,1
 audiobookstore.com,1
 http://teva.contentdm.oclc.org,1
 http://www.cfmemory.org,1
 http://www.imaging-resource.com,1
 http://www.fitday.com,1
 http://www.findeen.co.uk,1
 http://guernseypress.com,1
 http://www.mayoclinic.org,1
 http://www.jackmtn.com,1
 http://www.lan.com,1
 http://www.dts.edu,1
 http://wrvo.org,1
 http://www.romanceclass.com,2
 http://www.dentonrc.com,1
 http://www.hostels.com,2
 books.google.com.au,1
 http://www.mmm-online.com,1
 http://dbnaked.com,1
 http://www.acecallcenters.com,1
 http://search.catholiccompany.com,1
 http://espanol.uniformadvantage.com,2
 http://www.mtbr.com,1
 http://www.itsnicethat.com,1
 http://www.malleries.com,1
 http://www.groworganic.com,1
 http://www.ucl.ac.uk,2
 http://de.largefriends.com,1
 http://www.novomesto.si,1
 http://www.youserials.com,1
 http://www.lomography.com,1
 http://www.investopedia.com,1
 http://www.zazzle.com.au,1
