ip,number
198.87.208.61,1
184.29.105.112,1
172.232.5.73,3
69.42.68.156,1
146.67.140.135,1
23.1.235.136,1
50.16.227.85,1
160.92.185.173,1
69.23.97.206,2
8.14.113.71,7
104.70.76.103,2
198.252.109.101,1
199.102.238.194,6
75.126.37.203,2
184.29.105.120,1
104.237.129.92,1
172.232.5.87,2
74.115.231.251,1
23.1.235.143,1
66.216.77.124,1
212.95.70.236,1
205.186.179.55,1
170.110.225.149,1
72.55.148.115,1
64.34.174.85,1
23.2.76.40,1
130.102.42.205,1
54.208.162.84,4
50.63.41.1,1
204.232.156.155,3
72.14.178.84,1
184.168.136.1,2
50.56.173.207,1
199.91.49.68,2
65.254.244.120,1
202.76.88.130,1
63.247.140.108,1
87.124.24.40,5
204.11.50.136,3
78.24.131.35,1
69.49.188.100,1
136.179.236.209,3
62.219.67.160,1
193.243.130.87,1
213.95.206.52,1
65.112.29.39,1
136.179.236.202,1
216.69.227.88,2
74.116.115.108,1
23.38.104.101,1
69.31.16.112,1
198.41.185.41,2
198.41.185.43,3
72.34.53.94,1
96.16.160.52,2
161.28.20.228,1
54.192.18.164,1
205.167.120.20,1
23.196.64.113,1
184.172.50.41,1
172.231.247.139,17
212.71.233.40,1
208.68.72.130,1
85.13.133.212,1
74.86.230.149,1
192.185.163.97,1
83.65.197.10,1
216.18.221.243,1
72.249.157.117,2
199.96.57.7,1
67.115.155.9,1
69.49.188.122,2
184.29.105.168,1
202.71.109.30,1
93.95.9.50,1
210.148.108.146,2
12.180.115.85,1
63.239.87.167,2
178.32.165.42,1
23.218.136.242,1
173.194.46.76,1
192.186.201.136,1
66.96.90.80,1
190.224.160.44,1
104.45.81.79,3
213.225.201.12,1
23.253.61.243,1
172.232.52.217,1
104.16.11.118,2
162.209.124.194,1
104.130.121.91,1
23.202.197.103,2
65.202.222.105,4
208.80.56.11,1
167.206.227.50,1
85.237.88.251,1
104.131.247.13,1
208.68.72.102,6
208.68.72.107,3
54.215.5.110,1
208.68.72.109,1
94.236.35.26,4
69.164.223.254,9
209.202.252.50,3
213.95.206.41,1
23.19.138.19,1
173.203.18.247,6
204.97.104.2,1
72.1.97.155,5
23.23.131.124,3
23.23.161.103,1
67.208.32.210,1
184.106.55.90,1
38.83.200.150,1
208.86.168.18,1
199.83.135.220,1
209.59.186.108,4
23.202.197.116,1
193.164.220.226,2
193.164.220.225,2
104.20.5.17,1
23.52.100.165,1
212.113.129.68,1
205.196.120.8,1
209.202.252.41,6
67.228.104.31,1
168.178.4.8,1
184.106.55.86,2
192.240.168.23,2
184.106.55.81,1
188.213.24.161,5
192.254.225.194,1
166.78.75.169,1
72.10.37.94,1
141.161.191.47,1
23.21.252.84,2
68.76.213.203,2
210.215.97.152,1
50.116.33.146,2
184.106.55.78,6
184.106.55.77,1
50.17.208.196,1
173.255.229.221,9
195.81.225.181,1
184.106.55.70,1
64.251.204.194,1
104.193.252.60,1
23.195.85.116,1
192.240.190.216,1
160.153.74.135,1
23.202.221.83,3
66.40.53.13,1
184.106.55.69,1
54.225.218.61,1
66.111.103.248,2
184.106.55.67,1
184.106.55.66,3
173.225.113.4,1
66.213.17.62,1
128.164.1.16,2
46.252.22.174,1
23.38.104.180,1
209.123.189.153,1
108.166.34.94,2
168.58.225.9,1
54.174.169.249,2
83.222.252.87,3
104.20.15.95,1
198.154.250.236,2
184.106.55.51,2
84.16.80.84,1
216.66.26.151,2
204.187.15.151,2
205.186.128.106,1
207.223.6.19,3
104.20.15.97,1
104.20.15.99,1
216.70.83.120,1
216.97.238.105,1
69.160.61.38,1
207.223.6.20,2
108.166.5.194,2
95.211.160.103,1
108.166.5.193,1
108.166.5.195,1
166.78.89.7,1
50.17.209.79,2
164.177.129.86,3
23.203.157.175,1
192.99.6.118,2
75.119.220.77,1
54.243.36.217,1
64.90.49.52,1
199.16.81.244,1
178.237.109.213,1
188.121.55.1,1
37.235.63.60,1
162.209.67.115,1
217.70.184.1,1
216.227.223.37,1
23.235.33.154,6
104.20.15.37,3
199.171.202.195,5
184.72.223.228,1
208.184.169.109,1
209.217.79.233,3
150.135.250.83,2
199.47.71.114,1
54.243.36.224,4
23.252.64.112,1
54.225.104.141,2
64.131.88.76,4
172.231.200.186,1
208.184.169.105,1
88.198.24.8,1
151.252.1.11,1
23.235.33.143,3
216.227.223.45,4
209.217.79.237,11
198.11.132.241,7
216.87.188.9,1
107.20.159.204,1
54.85.26.201,1
79.99.164.133,1
66.244.86.50,1
107.23.105.216,2
74.121.234.27,5
109.234.161.88,1
198.74.57.210,3
62.109.31.26,1
104.237.130.224,1
23.235.33.129,3
165.215.200.25,1
184.106.215.7,3
207.253.66.226,2
162.243.40.187,1
151.155.5.211,1
216.139.221.90,2
173.203.20.35,1
108.166.83.34,1
136.243.20.132,1
104.130.145.26,1
185.32.215.118,1
66.39.18.110,1
129.22.108.21,2
74.220.215.113,1
50.63.202.70,1
69.25.137.93,1
64.207.144.154,2
64.50.180.215,3
178.63.168.132,1
173.248.188.178,1
108.162.206.85,2
50.63.202.78,1
50.63.202.77,1
108.162.206.89,1
74.202.236.125,1
23.32.171.232,1
129.94.242.51,1
54.173.226.175,4
149.174.107.91,2
173.203.36.104,1
69.46.18.32,1
174.143.40.86,1
204.78.32.51,2
173.230.254.17,1
54.205.88.208,1
173.248.188.164,1
54.69.143.151,1
162.254.116.117,5
108.59.6.35,1
162.242.166.152,1
66.81.238.11,1
192.240.168.94,2
50.63.202.89,1
142.132.1.160,1
202.78.240.20,1
23.92.19.192,1
192.240.168.97,2
46.137.165.193,1
23.203.157.114,1
216.158.89.53,1
70.61.156.229,1
161.69.29.235,1
107.150.33.188,1
23.37.15.44,1
80.67.28.34,1
193.64.221.3,4
206.214.216.82,1
149.174.107.88,1
23.220.59.149,2
216.87.172.78,1
50.63.202.92,1
23.22.31.62,1
74.86.80.230,4
198.186.174.32,2
205.213.14.24,2
67.20.88.32,1
54.187.109.244,1
129.164.179.22,1
198.252.98.246,2
91.250.83.251,1
173.248.188.141,1
96.244.10.76,1
194.12.193.110,1
108.162.206.52,1
109.68.224.37,1
108.61.59.242,1
72.52.213.238,1
23.202.208.32,3
199.104.95.15,5
172.232.149.126,1
75.102.23.250,1
96.126.115.201,7
216.227.223.27,1
129.164.179.35,1
78.46.189.146,1
67.19.55.218,6
50.251.1.26,1
208.254.74.78,1
207.32.182.59,2
195.154.183.194,1
98.129.229.48,1
85.95.237.167,1
65.121.209.32,1
173.236.185.102,1
108.162.206.41,1
69.61.10.186,2
95.97.134.115,1
54.88.70.3,4
173.255.217.254,2
216.55.128.151,1
64.225.158.192,1
5.79.71.69,1
64.225.158.190,4
54.171.228.114,1
50.28.1.122,23
128.128.76.17,4
193.239.220.79,4
54.187.115.34,1
54.227.243.190,1
209.190.55.50,2
23.203.169.199,2
98.129.229.68,1
195.154.183.172,1
23.21.168.40,1
104.27.128.251,2
174.127.73.120,1
98.129.229.67,1
169.146.191.105,2
199.182.104.123,2
108.162.206.21,1
173.201.96.128,4
207.106.190.7,2
63.251.10.20,1
98.129.118.170,2
81.201.221.190,1
158.85.150.98,1
205.153.158.10,1
77.92.131.135,1
149.174.144.29,4
140.177.205.131,1
192.184.70.150,1
184.106.1.139,1
208.83.159.100,1
204.155.145.111,1
195.35.87.22,1
98.129.229.53,1
152.19.134.40,3
75.126.149.13,1
152.19.134.41,3
119.2.42.244,1
98.129.229.52,1
107.152.111.5,1
199.58.87.208,3
128.42.206.134,2
199.184.237.186,1
91.199.19.252,1
149.174.144.18,1
149.174.144.17,2
144.162.168.54,1
23.15.7.99,2
191.237.71.173,2
74.116.1.18,1
23.15.7.96,1
198.199.69.71,13
98.129.229.83,1
184.29.105.216,1
184.29.105.217,1
98.129.229.84,1
143.236.35.134,6
67.202.120.212,2
8.24.146.47,3
70.167.42.251,1
149.174.144.44,1
203.98.90.206,1
54.245.240.215,2
208.113.218.171,1
8.24.146.46,1
8.5.1.7,1
65.121.209.67,1
8.5.1.3,1
209.132.181.7,1
72.32.195.76,1
193.132.48.225,1
98.129.229.75,1
193.132.48.221,2
98.129.229.76,2
72.32.195.74,1
184.29.105.225,1
98.129.229.71,9
37.128.188.186,1
67.202.120.209,2
198.1.117.232,1
184.29.105.227,1
23.7.50.139,1
208.84.41.110,2
98.129.229.74,1
54.204.9.25,1
173.236.137.255,1
192.240.184.231,1
72.32.201.195,3
69.64.190.70,1
23.196.79.96,1
162.159.244.106,3
76.74.252.52,2
190.93.242.26,2
109.236.85.218,3
198.211.105.76,1
54.86.180.117,4
104.16.12.13,3
12.175.245.202,1
190.93.242.21,1
190.93.242.20,2
209.217.79.245,2
173.192.150.64,1
162.159.244.119,2
23.37.1.54,1
165.225.132.152,1
162.243.107.36,1
69.90.236.45,1
190.93.242.15,1
173.192.238.191,1
68.168.99.93,2
216.3.141.5,1
173.201.146.128,1
204.133.187.84,1
23.15.9.144,1
184.29.105.208,1
216.227.209.231,1
54.174.164.117,3
72.215.220.112,3
192.237.224.120,1
202.39.176.53,1
23.89.209.74,2
65.74.179.138,1
174.142.113.206,1
140.177.205.163,2
165.112.116.204,1
108.168.153.250,1
64.94.140.201,3
50.112.122.249,2
184.106.55.35,1
50.77.249.22,3
209.18.106.124,6
54.243.102.25,2
184.106.55.33,1
64.131.69.134,1
128.138.128.89,6
168.62.48.183,1
23.1.235.232,1
208.76.80.241,1
54.213.234.32,5
23.1.235.235,1
190.93.242.83,1
213.95.146.33,2
216.239.36.21,2
134.171.75.2,1
50.45.92.34,1
175.41.132.3,1
207.7.86.30,1
64.94.140.212,3
209.94.178.76,1
184.106.55.25,7
174.143.186.161,1
107.23.183.195,1
66.147.255.186,1
69.163.197.31,1
23.218.80.170,1
64.57.208.135,3
192.241.151.80,1
198.153.77.101,5
176.31.95.113,2
128.46.19.160,4
184.29.105.233,1
184.106.55.19,2
184.29.105.235,2
216.246.126.238,1
23.196.130.233,1
66.135.60.214,8
173.236.185.164,1
199.119.127.205,3
184.106.55.11,3
8.24.146.60,5
37.128.188.158,1
23.218.136.176,1
23.195.104.218,1
162.249.107.7,1
23.196.79.40,2
178.251.196.14,1
192.254.214.97,1
23.196.55.73,1
24.248.159.129,1
184.29.105.243,1
184.29.105.249,1
208.71.138.66,4
192.230.74.111,1
78.140.166.218,1
23.202.198.19,3
138.236.127.126,1
184.72.241.172,2
208.86.254.4,1
216.105.40.175,1
64.50.236.52,1
192.221.114.250,2
162.159.244.185,1
96.30.43.240,2
173.225.177.193,2
70.60.131.218,1
204.9.139.65,3
23.38.104.212,1
23.4.194.157,1
199.48.232.79,1
23.1.205.133,1
23.13.206.224,1
74.220.215.52,1
74.220.215.51,2
87.230.102.35,1
69.63.134.35,4
141.2.140.22,3
216.105.40.183,1
162.159.244.199,2
74.207.233.160,1
66.230.130.232,1
206.71.145.70,1
54.164.66.114,1
204.93.241.242,3
64.223.243.234,1
198.199.33.54,2
54.196.150.239,1
207.58.169.168,6
128.31.0.62,4
174.143.2.244,2
98.129.63.208,2
23.202.198.74,3
206.131.180.21,1
184.154.158.58,2
208.96.30.156,3
74.43.22.31,1
50.63.40.1,1
173.244.64.149,1
66.111.108.40,1
91.189.90.19,1
107.162.132.86,1
207.32.182.40,1
130.101.217.69,1
74.220.215.72,1
142.54.229.13,2
98.129.63.211,9
108.162.206.219,4
174.122.29.144,1
63.247.141.15,1
199.182.48.98,1
54.67.70.243,3
50.87.145.203,1
119.9.39.10,1
23.38.104.245,1
176.28.12.116,1
23.196.67.17,1
12.129.245.171,1
74.220.215.65,1
216.116.232.44,8
178.20.64.117,2
54.243.242.104,1
96.126.99.193,2
207.58.165.85,1
85.17.214.8,2
199.88.59.38,3
104.70.61.56,1
54.173.186.127,1
204.9.139.21,1
172.231.150.67,3
104.20.14.184,1
194.145.126.130,1
63.121.30.72,1
66.198.8.106,1
69.164.223.115,9
184.106.164.48,1
216.145.162.100,5
23.202.207.216,7
204.93.241.201,4
64.94.104.141,1
204.93.241.200,5
216.45.20.215,1
196.34.62.26,1
65.39.148.34,1
66.135.216.158,3
64.72.130.150,2
66.135.216.157,1
64.14.24.67,3
207.219.72.67,2
108.162.206.226,1
207.38.123.76,1
204.244.106.246,5
208.112.63.70,3
193.5.111.13,2
144.92.170.202,2
8.247.89.196,3
155.187.2.124,1
197.189.236.194,1
75.102.25.26,1
23.37.11.213,3
104.70.73.27,2
208.123.213.105,2
192.160.64.22,2
64.14.24.99,1
104.70.73.25,1
23.37.11.210,2
195.225.217.195,4
195.225.217.194,2
205.234.65.12,2
210.211.109.15,1
209.200.246.192,1
184.168.40.186,1
54.229.149.67,2
210.177.107.163,1
216.197.126.47,1
178.23.162.124,1
158.196.149.156,1
23.218.136.201,1
23.37.11.208,4
80.69.67.46,1
128.117.225.86,2
86.105.192.20,1
64.14.24.87,1
207.20.231.240,1
69.164.223.127,1
157.166.226.110,1
98.191.9.204,3
216.120.237.68,1
192.241.162.227,1
50.63.58.168,1
128.119.154.15,1
74.208.158.252,1
209.51.136.178,1
38.113.119.86,1
54.165.3.21,2
134.197.15.69,1
54.68.97.3,1
74.120.180.22,2
65.17.214.30,1
64.182.170.20,1
162.253.144.109,1
174.34.56.13,1
157.166.226.187,3
66.155.97.12,9
129.215.17.169,2
187.17.96.71,1
74.112.192.108,1
108.161.189.85,1
50.97.195.24,1
188.40.99.67,1
78.109.87.48,4
97.65.16.41,3
78.109.87.49,1
23.8.130.176,1
67.222.138.154,1
54.210.226.71,2
23.37.11.228,1
209.237.2.209,6
64.14.24.25,1
75.101.136.64,1
69.89.23.153,1
71.189.47.60,4
81.246.2.90,1
64.14.24.51,1
12.204.100.167,1
141.211.146.80,8
216.14.208.120,1
37.220.23.178,1
66.7.212.166,2
31.186.247.8,5
174.35.73.207,1
81.169.145.82,1
62.210.16.23,1
81.169.145.87,3
173.230.151.169,2
72.32.39.197,1
191.240.255.110,1
167.181.46.143,1
107.170.26.6,1
24.248.159.162,1
131.103.20.167,4
216.17.100.27,1
130.149.80.248,5
143.126.211.220,3
66.51.97.90,1
209.242.20.53,1
66.222.23.20,1
206.131.180.85,1
18.85.44.157,1
74.124.217.199,1
74.217.239.90,8
124.127.52.24,1
74.124.217.191,4
54.85.106.4,1
54.243.175.83,3
50.63.217.1,1
153.104.7.85,1
23.239.8.239,1
109.73.224.81,1
74.208.117.87,12
66.59.64.111,1
216.58.210.1,2
198.154.196.21,1
74.217.239.65,3
103.3.245.5,1
141.8.225.80,2
62.121.130.38,1
46.43.37.72,3
184.73.213.111,1
54.88.143.34,2
66.155.40.250,8
205.178.159.67,2
4.23.60.254,2
54.207.64.197,1
104.28.28.5,1
143.95.39.61,1
207.32.188.116,1
74.220.215.229,1
172.232.181.33,1
199.48.255.136,1
209.151.168.87,1
46.236.8.227,1
209.131.91.64,1
66.155.40.242,1
216.17.100.79,1
66.155.40.241,1
89.200.142.29,1
119.9.73.141,1
23.13.207.35,1
66.155.40.248,3
66.155.40.249,2
67.220.50.62,5
128.210.7.74,1
194.242.114.70,1
12.130.79.34,1
191.236.16.12,1
23.21.215.187,1
191.237.17.247,1
124.150.157.254,2
67.221.190.160,1
74.84.206.28,4
208.43.66.241,1
172.232.4.251,3
67.228.95.209,1
175.41.254.10,1
208.111.6.88,1
23.23.182.79,1
54.235.64.154,2
54.88.106.139,1
104.131.66.197,1
173.254.28.46,1
74.208.47.190,1
69.54.34.106,1
216.194.248.146,1
74.220.215.236,5
173.254.28.40,1
72.52.8.197,1
192.155.85.84,1
208.91.60.6,54
208.91.60.9,4
192.155.198.85,1
174.143.59.236,3
66.219.49.227,1
93.191.241.116,1
37.72.172.23,1
64.120.44.69,1
95.211.172.228,1
173.254.28.56,1
83.141.4.210,1
67.220.50.41,2
209.15.13.86,1
211.20.182.36,1
54.214.16.145,1
128.237.30.11,1
157.166.226.108,2
204.14.204.10,1
23.235.33.231,5
54.201.202.228,2
112.78.6.211,1
208.72.27.75,1
66.129.93.132,2
23.13.207.20,1
134.119.25.39,1
193.99.144.85,2
96.45.76.50,7
23.4.178.12,1
138.26.196.20,1
108.59.150.4,1
67.220.50.56,1
184.173.169.147,1
50.7.98.180,5
59.106.113.138,1
90.156.201.70,1
185.18.137.100,2
216.45.20.242,1
143.95.40.24,1
23.235.33.217,3
131.204.46.201,1
208.106.154.163,2
209.51.186.16,1
66.193.29.150,1
54.210.214.46,1
205.149.128.23,6
198.252.98.128,1
192.190.222.17,1
173.254.28.72,1
209.59.186.200,1
23.235.33.207,10
173.203.149.241,1
184.107.210.194,3
104.244.28.201,2
141.8.225.72,1
198.188.98.19,1
74.127.47.240,1
67.220.50.30,1
184.51.126.9,2
184.51.126.8,2
128.193.134.40,1
141.211.145.105,1
174.37.85.100,2
65.43.80.19,1
23.212.156.119,1
64.94.41.95,3
190.93.242.189,2
198.64.137.77,1
147.91.246.170,1
208.110.150.27,1
216.75.55.208,1
192.186.229.90,1
192.155.48.91,1
192.189.83.77,1
37.235.62.14,1
63.208.194.165,1
178.63.3.141,1
92.51.163.38,1
190.93.242.195,1
80.168.92.141,1
128.119.103.148,1
64.94.90.31,2
64.70.86.60,4
192.186.231.231,1
67.222.150.175,2
104.130.9.37,4
80.252.125.10,1
69.31.21.64,1
37.59.25.124,1
198.57.131.165,1
162.210.232.130,2
85.133.4.245,1
192.189.112.141,2
178.33.78.77,1
208.79.239.107,1
158.136.1.77,1
184.73.178.155,2
54.165.241.43,1
88.208.249.109,1
50.23.213.210,7
184.173.93.234,4
67.222.137.18,1
188.40.103.19,1
169.145.6.75,1
141.0.174.34,1
63.247.140.19,3
198.57.218.244,1
192.155.85.72,1
54.164.103.97,1
66.96.134.47,1
128.149.120.70,2
192.155.48.81,11
37.221.175.100,1
203.14.52.90,1
208.123.213.57,1
192.155.48.80,14
64.94.90.68,2
108.168.147.141,2
23.253.198.32,9
54.243.199.91,1
92.240.237.134,1
23.253.198.38,7
78.156.122.24,1
67.131.250.77,1
69.163.163.223,1
62.210.139.24,1
128.240.233.197,2
104.70.52.216,1
85.25.155.19,3
192.185.48.175,1
141.0.174.38,2
141.0.174.37,3
141.0.174.36,1
174.129.235.52,1
74.208.29.177,1
207.123.37.252,4
72.172.76.27,10
63.236.108.150,1
23.253.198.20,1
75.126.50.203,5
159.182.165.54,1
75.126.50.202,1
98.129.229.148,1
204.232.132.24,2
184.31.163.74,1
75.126.50.200,1
98.129.229.146,1
91.109.242.61,1
75.126.50.206,4
75.126.50.204,10
192.232.221.34,1
141.0.174.40,2
74.208.205.179,1
198.199.116.47,3
203.171.39.155,1
98.129.229.144,1
141.0.174.44,1
141.0.174.42,2
72.172.76.31,7
72.172.76.32,5
23.62.6.209,1
96.30.44.2,3
72.29.184.50,4
149.255.63.83,1
66.114.102.2,8
23.62.6.200,2
23.62.6.201,3
23.62.6.202,1
202.58.48.125,1
198.28.29.156,1
204.51.171.72,2
62.128.24.194,1
75.126.77.31,1
54.68.229.135,1
184.31.175.38,1
23.62.6.219,1
38.117.74.211,2
23.62.6.216,3
23.62.6.217,2
23.62.6.210,1
141.101.115.9,16
23.37.8.243,4
66.81.238.6,1
107.22.170.19,1
46.43.37.19,1
23.37.0.94,1
184.25.157.105,1
205.196.12.74,5
203.170.192.250,1
64.94.90.94,17
74.208.205.155,1
67.225.197.112,2
80.88.95.173,1
23.212.110.31,1
198.24.149.213,1
69.160.59.66,1
66.249.99.2,1
216.70.102.228,1
195.238.0.64,1
209.251.179.51,5
66.39.108.203,2
209.251.179.50,3
23.202.207.167,1
72.172.88.41,1
199.48.237.184,1
174.35.73.149,1
207.136.214.73,2
209.66.96.40,2
98.129.229.176,1
192.249.122.134,1
98.129.229.174,8
132.236.27.29,2
172.231.253.111,1
69.160.59.77,2
23.6.64.237,4
67.212.88.146,1
204.93.241.164,19
216.126.34.173,1
176.32.98.168,2
174.35.73.158,1
54.174.227.253,1
98.129.134.83,1
75.126.149.175,1
176.32.103.106,1
98.129.229.184,2
208.75.212.81,1
98.129.229.188,1
176.9.63.6,1
98.129.229.186,2
54.79.117.86,1
208.255.163.163,1
182.50.129.38,1
138.129.18.169,1
104.45.92.30,2
66.48.77.246,1
88.208.238.29,1
128.193.34.17,1
23.6.64.241,2
212.90.148.12,1
216.52.221.69,3
162.242.198.95,1
69.160.60.33,1
23.202.214.146,7
50.116.3.108,1
107.20.177.129,3
162.13.63.108,1
64.202.66.31,2
128.252.106.42,1
184.106.8.19,1
98.129.229.152,1
162.144.82.94,1
213.138.116.230,3
198.46.82.83,1
169.133.253.48,1
23.253.11.84,1
204.69.244.10,1
209.251.179.49,10
23.253.35.27,1
174.35.73.139,1
98.129.229.162,16
62.149.140.86,1
208.78.42.49,1
98.129.229.166,1
54.214.33.19,4
128.95.166.129,1
130.86.12.251,3
65.254.238.136,1
66.228.37.193,1
132.236.27.79,2
64.251.197.16,2
65.254.250.114,1
85.31.219.2,1
202.148.153.145,3
205.234.241.196,3
83.166.167.22,8
64.202.66.51,1
192.170.156.254,1
66.228.37.188,1
203.217.179.20,1
174.142.75.182,2
50.23.250.133,1
184.73.196.153,3
72.167.253.14,1
65.254.250.102,1
68.168.107.185,2
65.254.250.106,2
65.254.250.109,2
88.208.202.74,1
192.81.135.152,2
98.129.229.190,1
188.94.218.62,1
174.35.73.166,1
192.58.0.1,2
174.35.73.167,1
130.132.35.66,2
199.27.105.169,3
50.62.160.219,1
192.254.237.90,1
94.141.21.127,1
172.232.72.87,1
98.129.229.192,1
159.100.184.194,1
208.113.184.104,1
198.153.152.7,1
54.243.64.8,1
64.106.162.112,2
50.250.206.115,5
184.73.174.86,1
209.98.231.156,2
107.20.132.29,1
199.47.230.164,4
165.225.149.22,3
107.182.167.155,2
204.113.45.132,1
54.243.64.1,1
208.113.213.208,1
107.23.90.242,2
93.90.182.19,1
23.253.222.121,2
173.13.165.50,4
23.239.8.194,1
193.164.156.154,1
54.187.24.158,1
87.54.7.130,1
176.52.247.21,1
198.101.168.106,1
46.105.96.12,1
66.33.44.247,1
141.101.113.24,1
149.174.144.142,1
72.167.48.44,2
222.255.28.205,1
128.122.130.29,1
216.49.160.130,3
209.117.242.136,2
66.45.170.57,2
202.39.235.195,1
192.237.131.108,1
195.178.15.135,1
54.83.205.21,15
66.135.210.181,3
23.21.80.19,2
67.20.68.154,1
72.167.204.14,1
80.237.190.38,6
23.21.80.11,4
103.21.59.174,1
50.59.99.42,1
173.227.251.141,1
76.12.42.122,4
23.218.124.199,1
205.186.158.205,2
54.172.118.168,1
54.68.125.55,1
63.247.65.194,3
168.75.167.167,1
168.75.167.166,1
97.107.137.11,1
162.242.198.12,2
52.0.184.118,3
181.224.137.140,1
23.212.171.43,1
80.190.141.165,1
81.90.68.170,1
75.126.50.199,7
75.126.50.198,1
75.126.50.196,1
204.15.120.151,1
64.45.54.226,1
162.242.198.21,1
216.251.32.98,1
207.97.250.136,2
23.196.155.43,1
204.232.179.228,2
104.28.6.230,1
23.23.242.234,8
204.232.179.227,1
203.151.233.153,1
144.76.33.234,1
108.162.206.129,1
168.75.167.180,1
207.235.44.251,1
199.204.46.115,1
174.35.73.103,2
174.35.73.102,1
94.232.195.39,1
69.43.160.215,1
143.160.36.130,1
192.186.223.5,1
198.209.226.189,8
174.142.39.179,4
64.95.64.39,1
162.251.111.139,1
50.19.217.108,1
196.216.2.6,1
98.158.194.154,3
50.56.167.166,3
93.184.216.108,1
208.89.114.21,3
93.184.216.105,1
93.184.216.104,1
188.40.90.147,1
168.75.167.162,1
185.49.236.55,1
98.129.177.230,1
109.75.161.165,1
172.232.76.112,1
63.235.36.99,1
208.89.13.133,1
208.106.154.204,3
128.59.105.24,3
54.83.43.30,1
192.240.160.172,1
174.143.152.46,1
212.23.167.62,1
129.237.33.79,3
50.19.90.233,1
93.184.216.132,3
195.20.237.55,1
173.249.73.17,6
72.167.40.190,3
198.235.135.68,5
12.171.94.46,1
162.144.45.67,3
5.39.68.11,7
128.230.156.3,2
50.56.167.143,1
23.1.129.242,1
204.65.203.165,1
209.59.179.244,2
50.17.240.9,1
72.32.21.228,1
140.211.11.131,10
23.202.214.217,3
93.184.216.120,7
1.234.77.175,1
23.62.6.184,2
193.64.245.130,1
23.62.6.185,4
82.165.105.236,1
23.62.6.186,2
23.62.6.187,1
216.97.232.235,2
108.162.206.196,2
93.184.216.157,1
216.38.220.24,1
131.187.109.133,1
190.93.242.110,1
23.62.6.195,2
50.56.53.8,1
23.62.6.193,1
23.62.6.194,2
209.15.14.21,1
173.203.12.228,1
169.237.109.11,1
206.223.184.15,3
216.38.220.20,1
97.74.144.133,1
